ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (September 2022)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk ()."
			
Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
,12,6,6,6,6,6,6,6,6,7,7,6,7,6,7,6,6,6,6
,13,8,7,6,7,7,7,8,7,8,8,7,8,8,8,7,8,7,7
,14,9,8,8,8,8,8,8,8,8,9,9,8,8,8,7,9,8,8
,15,10,10,9,9,9,9,9,8,9,10,9,9,9,9,8,9,9,8
,16,10,10,9,9,10,9,9,9,10,10,10,9,9,9,8,9,10,9
,17,10,10,9,10,10,10,10,9,10,10,10,9,10,9,9,10,10,9
,18,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9
,19,10,10,9,10,10,9,10,9,9,9,9,9,10,9,9,10,9,9
,20,9,9,9,9,9,9,9,9,8,9,8,9,9,8,8,9,9,9
,21,8,8,8,8,8,8,7,8,8,8,7,8,8,7,7,9,8,8
,22,8,8,7,7,8,7,6,7,7,7,6,6,6,6,6,8,7,7
,23,7,7,6,6,7,6,6,6,6,6,5,5,5,5,5,7,6,6
,24,6,6,6,5,7,5,5,5,5,6,4,5,5,4,4,6,6,6
,Daily Max,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9
2022-09-15,01,6,5,5,5,6,6,5,5,5,5,4,4,5,4,4,6,5,6
,02,6,5,5,5,6,6,5,5,4,5,3,4,5,4,4,5,6,6
,03,6,4,5,5,6,5,5,5,4,5,3,4,4,4,4,5,5,6
,04,6,4,5,5,6,5,5,5,4,5,3,4,4,3,4,4,5,5
,05,5,4,5,5,5,5,5,4,4,4,3,4,3,3,3,4,5,5
,06,5,4,5,5,5,5,5,4,4,4,3,4,3,3,3,4,4,5
,07,5,4,5,4,5,4,4,4,4,4,3,4,4,3,3,4,4,4
,08,5,4,5,4,5,4,4,4,4,4,3,3,4,3,3,4,4,5
,09,5,4,5,5,5,4,4,5,4,5,3,4,4,4,4,5,5,5
,10,5,5,5,5,5,5,4,5,5,5,4,5,4,5,4,5,5,5
,11,6,5,5,5,5,5,5,5,6,6,5,5,5,6,5,5,6,5
,12,6,5,5,5,6,5,6,6,7,7,6,6,6,7,6,6,6,6
,13,7,6,6,6,6,6,7,6,8,8,8,7,7,8,6,6,6,6
,14,8,7,7,7,7,7,8,7,9,9,9,8,8,9,7,7,7,7
,15,8,7,8,8,8,8,9,8,10,10,10,9,9,9,7,7,8,8
,16,9,7,8,8,9,9,9,8,10,10,9,9,9,10,7,8,8,8
,17,9,8,8,8,9,9,9,8,10,10,9,10,10,10,8,8,8,9
,18,10,8,8,8,10,10,10,8,10,10,8,10,10,10,8,8,8,9
,19,10,7,8,8,10,10,10,8,10,10,8,10,10,10,8,8,9,9
,20,10,7,8,8,10,9,10,8,9,9,6,9,10,10,7,8,8,9
,21,10,6,8,8,9,8,9,8,9,9,5,8,9,9,6,7,8,8
,22,9,6,8,7,8,7,8,7,8,9,5,8,8,8,6,7,8,8
,23,8,6,7,7,8,7,8,7,8,8,4,7,7,7,6,7,7,7
,24,8,6,7,7,8,7,7,7,8,8,4,6,6,6,5,7,7,7
,Daily Max,10,8,8,8,10,10,10,8,10,10,10,10,10,10,8,8,9,9
2022-09-16,01,8,6,7,7,7,7,6,6,8,7,4,6,6,6,5,6,6,6
,02,7,5,6,7,7,6,6,6,7,7,4,6,6,6,5,6,6,6
,03,7,5,6,6,7,6,6,6,6,6,4,5,5,5,5,5,5,6
,04,7,5,6,6,6,5,6,5,6,6,4,5,5,5,5,5,5,5
,05,7,5,6,6,6,5,6,5,6,6,4,5,5,4,4,5,5,5
,06,8,6,6,6,5,5,6,5,5,6,4,5,5,4,4,5,5,5
,07,8,6,6,5,6,6,6,5,5,6,4,5,5,4,4,5,5,5
,08,8,6,7,6,6,6,6,5,5,7,5,5,5,4,5,6,6,6
,09,8,6,7,6,6,7,7,6,6,7,5,5,6,5,5,6,7,7
,10,8,7,8,7,7,7,7,7,7,7,6,6,6,6,6,8,8,7
,11,9,8,8,7,8,7,8,7,9,8,7,7,7,7,7,8,8,8
,12,9,9,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8
,13,10,10,9,8,9,9,10,9,10,10,10,10,9,9,9,9,9,9
,14,10,10,9,9,10,10,10,9,10,10,10,10,9,10,10,10,10,10
,15,10,10,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10
,16,10,10,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10
,17,10,10,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10
,18,10,10,9,9,10,10,10,9,10,10,10,10,10,10,9,10,10,10
,19,10,10,9,9,10,10,10,9,10,10,10,10,9,10,9,10,10,10
,20,10,9,9,9,10,10,10,9,10,10,9,9,9,9,9,10,9,9
,21,10,8,9,9,9,8,8,8,9,9,8,9,9,9,9,9,9,9
,22,9,7,8,8,8,7,7,7,8,8,7,8,8,8,8,8,8,8
,23,9,7,8,8,7,6,6,7,7,8,6,7,7,7,7,8,7,7
,24,9,6,8,8,7,6,6,7,6,7,5,6,6,6,6,7,7,7
,Daily Max,10,10,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10
2022-09-17,01,9,6,8,8,7,6,6,6,6,7,5,6,6,6,6,7,6,6
,02,8,6,8,7,6,6,7,6,7,7,5,6,6,5,5,6,6,6
,03,8,5,7,6,6,6,7,6,7,7,5,5,6,5,5,6,6,5
,04,7,5,7,6,5,6,6,5,6,6,5,5,6,5,5,5,5,5
,05,7,5,6,5,5,6,6,5,6,6,5,5,6,5,5,5,5,5
,06,7,5,6,6,5,6,6,5,5,6,4,5,6,5,4,5,5,5
,07,7,5,6,5,5,6,6,4,5,6,4,5,6,5,4,5,5,5
,08,6,5,6,5,6,6,6,5,5,5,4,5,5,5,4,5,5,5
,09,5,5,6,5,6,6,5,5,5,5,4,5,5,5,5,5,5,5
,10,5,5,6,5,6,6,5,6,5,5,4,6,5,5,6,5,6,5
,11,6,5,6,6,6,6,6,6,6,5,5,7,6,6,7,6,6,6
,12,6,5,7,6,7,6,6,7,6,6,6,8,7,7,8,6,6,6
,13,7,6,7,6,7,6,6,7,7,7,6,8,7,7,8,7,6,7
,14,8,7,7,6,7,7,7,7,7,7,7,8,7,8,8,7,7,7
,15,8,7,7,7,7,7,7,7,8,8,7,8,8,8,8,7,7,7
,16,8,7,7,7,7,7,7,7,8,8,7,8,8,8,8,7,7,7
,17,8,7,7,7,8,7,7,7,8,8,7,8,8,8,8,7,7,7
,18,7,7,7,7,7,7,7,7,7,7,6,8,7,8,8,7,7,7
,19,7,6,6,6,6,6,6,6,7,7,6,7,7,7,7,6,6,6
,20,6,6,6,5,6,5,6,6,6,6,5,7,6,6,6,6,6,6
,21,6,5,5,5,5,5,5,5,6,6,5,6,5,6,5,5,5,5
,22,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5
,23,5,5,5,4,5,4,4,5,5,5,4,5,5,5,4,5,4,5
,24,5,5,5,4,5,4,4,5,4,5,4,5,4,4,4,5,4,4
,Daily Max,9,7,8,8,8,7,7,7,8,8,7,8,8,8,8,7,7,7
2022-09-18,01,5,4,5,4,4,4,4,4,4,5,3,4,4,4,3,4,4,4
,02,5,4,5,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4
,03,5,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4
,04,4,3,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4
,05,4,3,4,4,4,3,4,4,3,4,3,4,3,3,3,4,4,4
,06,4,4,4,4,4,3,3,4,3,3,3,4,3,3,3,4,4,3
,07,5,3,4,4,4,3,3,4,3,3,3,4,3,3,3,4,4,4
,08,5,3,4,4,4,3,3,4,3,3,3,4,3,3,3,4,4,4
,09,5,3,4,4,4,3,3,4,3,4,3,4,3,3,3,4,4,4
,10,5,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
,11,5,4,5,5,5,4,4,5,4,4,4,4,4,4,4,5,4,5
,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
,13,6,6,6,5,6,5,5,6,6,5,5,6,5,6,6,6,5,7
,14,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7
,15,7,6,7,6,7,6,6,7,7,7,6,6,7,8,7,6,6,7
,16,6,6,7,7,7,6,6,7,8,7,6,7,7,8,7,6,6,7
,17,6,5,6,6,6,5,6,7,8,7,6,7,6,8,6,6,5,6
,18,6,5,6,6,6,5,6,6,7,6,5,6,6,7,5,5,5,6
,19,5,4,5,5,5,5,5,5,6,6,5,5,5,6,4,5,5,5
,20,5,4,5,4,4,4,5,4,5,5,5,5,4,5,4,4,4,4
,21,5,3,5,4,4,4,5,4,5,5,4,4,4,5,4,4,4,4
,22,5,3,4,4,4,4,4,4,5,5,4,4,4,4,3,4,4,4
,23,5,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4
,24,5,3,4,4,4,3,4,4,4,4,3,4,3,3,3,4,4,4
,Daily Max,7,6,7,7,7,6,6,7,8,7,6,7,7,8,7,6,6,7
2022-09-19,01,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4
,02,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
,03,5,4,5,4,5,4,5,4,4,5,4,4,4,4,3,4,4,4
,04,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
,05,5,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4
,06,4,4,4,4,4,3,4,4,4,4,2,4,3,4,3,4,4,3
,07,4,4,4,4,4,3,3,4,3,4,2,3,3,3,3,4,4,3
,08,4,4,4,4,4,3,3,4,3,4,2,3,3,3,3,4,4,3
,09,4,4,4,3,4,3,3,4,4,4,2,3,3,3,3,4,4,4
,10,4,4,4,4,4,3,3,3,4,4,3,3,3,3,4,4,4,4
,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
,12,5,5,5,4,5,4,4,4,5,5,4,5,4,4,4,5,5,5
,13,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5
,14,7,6,6,5,6,6,6,6,7,7,6,7,6,6,6,6,6,6
,15,8,7,7,6,8,7,7,7,9,9,7,8,7,8,8,7,7,7
,16,8,8,7,7,8,7,7,7,10,10,8,7,7,8,8,8,7,7
,17,7,7,7,6,7,6,6,7,9,9,8,7,6,8,8,7,6,7
,18,6,5,7,6,6,5,5,7,7,8,7,6,6,7,7,6,6,6
,19,6,5,6,6,6,5,5,6,6,6,5,6,6,6,6,6,6,6
,20,6,4,6,6,6,5,5,6,6,6,5,5,5,6,5,6,6,6
,21,6,4,6,5,6,5,5,5,5,5,4,4,5,5,4,6,6,6
,22,6,4,6,5,5,5,4,4,4,5,3,4,4,4,3,5,6,6
,23,6,4,5,4,5,4,4,4,4,4,3,4,4,4,3,5,5,5
,24,5,4,5,4,5,4,4,4,4,4,3,4,3,3,3,5,5,5
,Daily Max,8,8,7,7,8,7,7,7,10,10,8,8,7,8,8,8,7,7
2022-09-20,01,6,4,5,4,5,4,4,4,3,4,3,4,3,3,3,5,5,5
,02,6,4,5,5,5,4,4,4,3,4,3,3,3,3,3,6,5,5
,03,6,5,5,5,6,5,5,4,3,4,4,4,3,4,3,5,5,5
,04,6,5,6,5,6,5,5,5,3,4,4,4,3,4,3,5,5,5
,05,6,5,6,5,6,5,5,5,3,5,5,4,3,4,3,5,5,5
,06,6,5,6,5,5,5,5,5,4,5,5,4,4,4,3,5,5,5
,07,6,5,5,5,5,5,5,5,4,5,4,4,4,4,3,5,5,4
,08,6,4,5,4,5,4,5,5,4,5,4,4,4,4,4,5,5,4
,09,5,4,5,4,5,4,5,4,4,5,5,4,4,4,4,5,5,5
,10,5,5,5,4,5,4,5,4,5,5,5,4,5,4,4,5,5,5
,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,12,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,13,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,14,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,18,5,5,5,5,5,4,5,5,5,5,5,5,5,5,6,5,5,5
,19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,20,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5
,21,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,5,5,5
,22,6,5,6,5,5,5,5,5,5,5,5,6,5,6,6,5,5,5
,23,6,5,6,5,5,5,5,6,5,5,5,6,5,6,6,6,6,5
,24,6,6,6,6,6,5,5,6,5,5,5,6,5,6,6,6,6,5
,Daily Max,6,6,6,6,6,5,5,6,5,5,5,6,5,6,6,6,6,5
2022-09-21,01,6,5,6,5,6,5,5,6,5,6,5,6,6,6,6,6,6,5
,02,6,5,6,5,6,5,5,5,5,6,5,6,6,6,,6,6,5
,03,6,5,6,5,6,5,5,5,5,6,5,6,6,6,,5,5,5
,04,6,5,6,5,6,5,5,5,5,6,5,6,6,6,6,5,5,5
,05,6,5,6,5,6,5,5,5,5,6,5,6,5,6,6,5,5,5
,06,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5
,07,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
,08,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4
,09,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4
,10,5,5,5,4,5,4,5,4,5,5,4,5,5,5,5,5,5,4
,11,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,4,5,4
,12,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,5,5,4
,13,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,16,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,17,6,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,18,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,19,6,6,6,5,6,5,5,5,5,5,5,5,6,5,6,5,6,5
,20,6,6,6,5,6,5,5,5,5,5,5,6,6,5,6,6,6,5
,21,6,6,6,6,6,5,5,5,5,6,5,6,6,5,6,6,6,5
,22,6,6,6,6,6,5,5,5,5,6,5,6,6,6,6,6,6,5
,23,6,6,6,6,6,5,5,5,5,6,5,6,6,6,6,6,5,5
,24,6,6,6,5,6,5,5,5,5,6,5,6,6,6,6,5,5,5
,Daily Max,6,6,6,6,6,5,5,6,5,6,5,6,6,6,6,6,6,5
2022-09-22,01,6,5,6,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5
,02,6,5,6,5,5,5,5,5,5,5,5,5,6,5,6,5,5,5
,03,6,5,6,5,6,5,5,5,5,5,4,6,6,5,6,5,5,5
,04,6,5,5,5,6,5,5,5,5,5,4,6,6,6,6,5,5,5
,05,6,5,5,5,5,5,5,5,5,6,5,6,5,5,5,5,5,4
,06,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
,07,5,5,5,4,4,4,4,4,5,5,4,5,5,5,5,4,5,4
,08,5,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4
,09,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,10,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,11,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
,12,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
,13,5,4,5,4,4,4,4,4,5,5,4,4,4,4,5,4,4,4
,14,5,4,5,4,4,4,4,4,5,5,5,4,4,4,5,4,5,4
,15,5,5,5,4,5,4,4,4,5,5,5,4,4,5,5,5,5,5
,16,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5
,17,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5
,18,5,5,5,4,5,4,4,4,4,5,4,5,5,5,5,5,5,5
,19,5,5,5,4,5,4,4,4,4,5,4,4,5,4,5,5,5,5
,20,5,5,5,4,5,4,4,4,4,5,4,4,5,4,5,5,5,5
,21,5,5,5,4,5,4,4,4,4,4,4,4,5,4,5,5,5,5
,22,5,4,5,4,5,4,4,4,4,4,4,4,5,4,4,5,5,5
,23,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
,24,5,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4
,Daily Max,6,5,6,5,6,5,5,5,5,6,5,6,6,6,6,5,5,5
2022-09-23,01,4,3,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4
,02,4,3,4,4,4,4,4,4,3,4,3,3,4,4,2,4,4,4
,03,4,3,4,4,4,4,3,3,3,4,2,3,4,3,2,4,4,4
,04,4,3,4,4,4,3,3,3,3,4,2,3,4,3,2,4,4,3
,05,4,3,4,4,4,3,3,3,3,4,2,3,3,3,2,4,4,3
,06,4,3,4,4,4,3,3,3,3,4,2,3,3,2,2,4,4,3
,07,4,3,4,3,4,3,3,3,3,4,2,3,3,2,2,4,4,3
,08,4,3,4,4,4,3,3,3,3,4,2,3,3,2,2,4,4,3
,09,4,3,4,4,4,3,3,4,3,4,2,3,3,3,2,4,4,4
,10,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4
,11,5,4,5,4,4,4,4,4,4,5,4,4,4,5,4,5,5,5
,12,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5
,13,6,5,6,6,5,5,5,5,7,6,6,6,6,7,6,6,6,5
,14,6,5,6,6,6,6,6,6,8,7,7,7,7,8,6,6,6,6
,15,6,6,6,6,7,6,6,6,8,8,8,8,7,8,6,6,6,6
,16,7,6,6,6,7,6,6,6,8,8,8,8,7,8,6,6,6,6
,17,7,6,6,6,7,6,6,6,7,9,8,7,7,7,6,6,6,6
,18,7,6,6,5,6,6,6,5,6,8,8,6,6,7,5,6,6,6
,19,6,6,6,5,6,5,6,5,6,8,7,6,5,6,4,6,6,6
,20,6,5,5,5,5,5,5,5,5,6,6,5,5,5,3,5,5,5
,21,5,5,5,5,5,4,5,5,4,5,5,5,5,5,3,5,5,5
,22,5,5,5,5,5,4,5,5,4,5,5,5,4,5,4,5,5,5
,23,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5
,24,5,5,5,5,5,4,4,5,4,5,4,5,4,5,5,5,5,5
,Daily Max,7,6,6,6,7,6,6,6,8,9,8,8,7,8,6,6,6,6
2022-09-24,01,5,5,5,4,5,4,4,4,4,5,4,4,4,4,5,5,5,5
,02,5,5,5,4,5,4,4,4,4,5,4,4,4,4,5,5,4,4
,03,5,5,5,4,5,4,4,4,3,4,4,4,4,4,5,4,5,4
,04,5,5,5,4,5,4,4,4,3,4,4,4,4,4,5,4,5,4
,05,5,5,5,4,5,4,4,4,3,4,4,4,4,4,5,4,5,4
,06,5,5,5,4,5,4,4,4,3,4,4,4,5,4,5,4,5,4
,07,5,5,5,4,5,4,4,4,3,4,4,4,5,4,5,4,5,4
,08,5,5,5,4,5,4,4,4,3,4,4,4,5,4,5,4,5,4
,09,5,5,5,4,5,4,4,4,4,4,4,4,5,4,5,4,5,4
,10,5,5,5,4,5,5,4,4,4,5,4,5,5,4,5,5,5,4
,11,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,13,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,14,6,6,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5
,15,6,6,6,5,6,5,5,6,5,6,6,6,6,6,6,6,6,6
,16,7,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6
,17,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,18,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,20,6,6,6,6,6,6,6,5,6,6,5,6,6,6,7,5,6,5
,21,6,5,5,5,6,5,5,5,5,6,5,6,5,5,7,5,5,5
,22,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,23,6,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,5,5
,24,6,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,5,5
,Daily Max,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
2022-09-25,01,6,5,5,5,5,5,5,5,4,5,5,5,4,5,6,5,5,5
,02,6,5,6,5,5,4,5,5,4,5,4,5,4,5,6,5,5,5
,03,6,5,6,5,6,5,5,5,4,5,4,4,4,5,6,5,5,5
,04,6,5,6,5,5,5,5,5,4,5,4,4,4,5,6,5,5,5
,05,6,5,6,5,5,5,5,5,3,5,4,5,5,5,5,5,5,4
,06,6,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,4
,07,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,4
,08,5,5,5,4,5,4,4,4,3,5,4,5,5,5,5,4,5,4
,09,5,5,5,4,5,4,4,4,4,5,4,5,5,5,5,4,5,4
,10,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,4
,11,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,12,6,6,6,5,6,5,5,5,6,6,5,6,6,6,6,5,5,5
,13,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,5
,14,7,6,6,6,6,6,6,6,6,7,6,7,6,7,6,6,6,6
,15,7,6,6,6,6,6,6,6,6,8,6,7,6,7,6,6,6,6
,16,7,6,6,6,6,7,7,6,7,8,7,6,6,7,6,6,6,6
,17,7,6,6,6,7,7,7,6,7,8,7,6,6,6,7,6,6,6
,18,7,6,6,6,6,6,7,6,8,8,6,6,6,7,7,6,6,6
,19,7,6,6,6,6,6,6,6,7,8,6,6,6,6,6,6,6,6
,20,6,6,6,5,6,6,6,5,6,7,5,6,6,6,6,6,6,6
,21,6,5,5,5,6,5,5,5,5,6,4,6,6,6,5,5,5,5
,22,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
,23,5,4,5,4,5,5,5,4,5,5,3,5,5,5,5,5,5,4
,24,5,4,5,4,5,4,4,4,4,5,3,4,4,5,5,4,4,4
,Daily Max,7,6,6,6,7,7,7,6,8,8,7,7,6,7,7,6,6,6
2022-09-26,01,5,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
,03,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4
,04,4,3,4,3,4,3,3,3,3,4,3,4,3,4,4,4,4,3
,05,4,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,3
,06,4,4,4,3,4,3,3,3,3,4,3,3,4,3,4,4,4,3
,07,5,4,5,4,4,3,4,4,3,4,3,3,4,3,4,4,4,4
,08,5,5,5,4,4,4,4,4,3,4,4,4,4,3,4,4,5,4
,09,5,5,5,4,5,4,4,5,3,4,4,4,5,4,4,5,5,4
,10,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,5,5
,11,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,12,6,5,5,5,5,5,5,5,5,6,5,6,5,6,5,5,5,5
,13,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5
,14,6,5,5,5,5,5,5,5,7,7,6,6,6,7,6,5,5,5
,15,6,5,5,5,6,6,6,5,8,7,6,7,6,7,6,5,5,5
,16,6,5,5,5,6,6,6,5,8,8,7,7,6,8,6,5,6,6
,17,6,6,5,5,6,6,6,5,8,8,7,7,6,8,6,6,6,6
,18,6,5,5,5,5,6,6,5,7,8,6,6,6,7,5,5,5,5
,19,5,5,5,5,5,5,5,5,6,6,6,5,5,6,5,5,5,5
,20,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5
,21,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4
,22,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
,23,4,3,4,3,4,3,4,3,3,4,3,4,4,4,4,3,3,4
,24,4,3,4,3,3,3,3,3,3,4,3,4,3,4,4,3,3,3
,Daily Max,6,6,5,5,6,6,6,5,8,8,7,7,6,8,6,6,6,6
2022-09-27,01,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3
,02,4,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3
,03,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
,07,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2
,08,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,2
,09,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,12,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,13,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3
,14,4,3,4,4,4,3,3,4,3,3,3,4,3,4,4,4,4,3
,15,4,4,4,4,4,3,3,4,3,4,3,4,3,4,4,4,4,4
,16,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4
,17,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4
,18,4,4,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4
,19,4,3,4,3,4,3,3,3,3,4,3,4,3,4,4,3,4,4
,20,4,3,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4
,21,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
,22,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,23,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,24,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,Daily Max,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4
2022-09-28,01,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,02,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,03,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2
